data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8908169,804,UKR53269,53269,"11 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Kyiv,Brovarskyi,Kalytianska,Skybyn,50.581,30.8314,1,"Novoye Vremya Ukraine",National,"On 11 March 2022, Russian forces shelled civilian infrastructures in Skybyn, Kyiv. Casualties unknown.",0,1647376821,UKR
8908170,804,UKR53296,53296,"11 March 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Mykolaiv,Mykolaivskyi,Novoodeska,Huriivka,47.123,31.8755,2,"Novoye Vremya Ukraine",National,"On 11 March 2022, clashes took place between Ukrainian forces and Russian forces near Huriivka, Mykolaiv. Casualties unknown.",0,1647376821,UKR
8908171,804,UKR53286,53286,"11 March 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Ukraine (2019-) Air Force",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,"Kyiv City",Kyiv,,Kyiv,50.4496,30.5224,2,"Novoye Vremya Ukraine",National,"On 11 March 2022, Ukrainian forces carried out an airstrike and destroyed a command post of Russian forces in the direction of Kyiv. Casualties unknown.",0,1647376821,UKR
8908183,804,UKR53288,53288,"11 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Luhansk,Sievierodonetskyi,Hirska,Zolote,48.6926,38.5145,1,"Novoye Vremya Ukraine",National,"On 11 March 2022, Russian forces shelled Zolote, Luhansk throughout the whole day. Casualties unknown.",0,1647376821,UKR
8908185,804,UKR53267,53267,"11 March 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kyiv,Brovarskyi,Kalytianska,Kalyta,50.7476,31.0211,1,"Novoye Vremya Ukraine",National,"On 11 March 2022, fighting took place between Russian forces and Ukrainian forces in Kalyta, Kyiv. Casualties unknown.",0,1647376821,UKR
8908187,804,UKR53264,53264,"11 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)","Journalists (Ukraine)",7,78,Europe,Ukraine,Kyiv,Brovarskyi,Baryshivska,Baryshivka,50.361,31.3217,1,"Novoye Vremya Ukraine",National,"On 11 March 2022, Russian forces shelled Baryshivka, Kyiv, with cruise missiles as a result of which civilian infrastructures were damaged and 6 people were injured, including one journalist.",0,1647376821,UKR
8908188,804,UKR53268,53268,"11 March 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kyiv,Brovarskyi,Kalytianska,Mokrets,50.6865,31.1564,2,"Novoye Vremya Ukraine",National,"On 11 March 2022, a battle took place between Russian forces and Ukrainian forces near Mokrets, Kyiv. Ukrainian military destroyed and captured Russian tanks and anti-missile systems. Casualties unknown.",0,1647376821,UKR
8908191,804,UKR53301,53301,"11 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Sumy,Sumskyi,Lebedynska,Kerdylivshchyna,50.6825,34.6858,1,"Novoye Vremya Ukraine",National,"On 11 March 2022, Russian forces shelled civilian infrastructures in Kerdylivshchyna, Sumy as a result of which 2 civilians died.",2,1647376821,UKR
8908320,804,UKR53299,53299,"11 March 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,,,0,80,Europe,Ukraine,Rivne,Sarnenskyi,Sarnenska,Sarny,51.338,26.6019,3,Segodnya,National,"On 11 March 2022, Russian forces launched 3 airstrikes on the Sarnenska district as a result of which electric grids got damaged. No casualties. [coded to Sarny as the exact location is unknown]",0,1647376821,UKR
8908333,804,UKR53229,53229,"11 March 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Dnipropetrovsk,Dniprovskyi,Dniprovska,Dnipro,48.4593,35.0386,1,Segodnya,National,"On 11 March 2022, Russian forces launched 3 airstrikes on Dnipro, Dnipropetrovsk during which civilian infrastructures, a kindergarten and a shoe factory were targeted. At least 1 civilian died.",1,1647376821,UKR
8908335,804,UKR53223,53223,"11 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Chernihiv,Chernihivskyi,Chepnigivska,Chernihiv,51.5055,31.2849,1,Segodnya,National,"On 11 March 2022, the Russian military shelled civilian infrastructure like the Gagarin Stadium in Chernihiv. As a result, at least 2 civilians died and 2 were wounded.",2,1647376821,UKR
8908339,804,UKR53257,53257,"11 March 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kharkiv,Iziumskyi,Iziumska,Izium,49.2088,37.2485,1,Segodnya,National,"On 11 March 2022, fighting continued between Russian forces and Ukrainian forces in Izium, Kharkiv. Due to constant shelling civilians were not able to evacuate from the city as well as humanitarian aid could not reach there. Casualties unknown.",0,1647376821,UKR
8908340,804,UKR53287,53287,"11 March 2022",2022,1,"Strategic developments","Change to group/activity","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,"Kyiv City",Kyiv,,Kyiv,50.4496,30.5224,2,Segodnya,National,"Movement of forces: On 11 March 2022, a column of military vehicles belonging to Russian forces that was moving towards Kyiv reportedly broke up and dispersed through the forests northwest of Kyiv.",0,1647376821,UKR
8908346,804,UKR53265,53265,"11 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Kyiv,Brovarskyi,Brovarska,Brovary,50.5181,30.8067,2,Segodnya,National,"On 11 March 2022, Russian forces shelled a school and the road in Brovarska district, Kyiv. No casualties. [coded to Brovary as the exact location is unknown]",0,1647376821,UKR
8908370,804,UKR53239,53239,"11 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Kramatorskyi,Limanska,Ivanivka,49.1092,37.9468,1,"Suspilne Media",National,"On 11 March 2022, the Russian military forces shelled Ivanivka, Donetsk. Casualties unknown.",0,1647376821,UKR
8908374,804,UKR53241,53241,"11 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Kramatorskyi,Limanska,Terny,49.0969,37.9631,1,"Suspilne Media",National,"On 11 March 2022, the Russian military forces shelled Terny, Donetsk. 10 residential buildings, a governmental building, a church, a school, and a kindergarten were damaged. Casualties unknown.",0,1647376821,UKR
8908377,804,UKR53242,53242,"11 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Kramatorskyi,Limanska,Yampolivka,49.0708,37.9546,1,"Suspilne Media",National,"On 11 March 2022, the Russian military forces shelled Yampolivka, Donetsk. Casualties unknown.",0,1647376821,UKR
8908379,804,UKR53251,53251,"11 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Volnovaskyi,Vuhledarska,Petrivske,47.6603,37.1643,1,"Suspilne Media",National,"On 11 March 2022, the Russian military forces shelled Petrivske, Donetsk. Casualties unknown.",0,1647376821,UKR
8908384,804,UKR53246,53246,"11 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Pokrovskyi,Marinska,Zoryane,48.0355,37.3966,1,"Suspilne Media",National,"On 11 March 2022, the Russian military forces shelled Zoryane, Donetsk. Casualties unknown.",0,1647376821,UKR
8908385,804,UKR53230,53230,"11 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Bakhmutskyi,Svitlodarska,Novoluhanske,48.4263,38.1711,1,"Suspilne Media",National,"On 11 March 2022, the Russian military forces shelled Novoluhanske, Donetsk. Casualties unknown.",0,1647376821,UKR
8908388,804,UKR53250,53250,"11 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Volnovaskyi,Vuhledarska,Pavlivka,47.7579,37.2176,1,"Suspilne Media",National,"On 11 March 2022, the Russian military forces shelled Pavlivka, Donetsk. Casualties unknown.",0,1647376821,UKR
8908390,804,UKR53248,53248,"11 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Volnovaskyi,Staromlynivska,Yevhenivka,47.6705,37.0852,1,"Suspilne Media",National,"On 11 March 2022, the Russian military forces shelled Yevhenivka, Donetsk. Casualties unknown.",0,1647376821,UKR
8908393,804,UKR53249,53249,"11 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Volnovaskyi,Volnovaska,Volnovakha,47.601,37.4967,1,"Suspilne Media",National,"On 11 March 2022, the Russian military forces shelled Volnovakha, Donetsk. Casualties unknown.",0,1647376821,UKR
8908398,804,UKR53255,53255,"11 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Kharkiv,Chuguivskyi,Chuhuivska,Chuhuiv,49.8359,36.688,2,"Suspilne Media",National,"On 11 March 2022, Ukrainian forces destroyed a Russian military column in the area of Chuhuiv, Kharkiv, including tanks and IFVs. Russian soldiers were also killed. Unspecified fatalities coded as 10.",10,1647376821,UKR
8908399,804,UKR53291,53291,"11 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Luhansk,Sievierodonetskyi,Popasnianska,Oleksandropillia,48.6701,38.3672,1,"Suspilne Media",National,"On 11 March 2022, the Russian military forces shelled Oleksandropillia, Luhansk. Casualties unknown.",0,1647376821,UKR
8907634,804,UKR53156,53156,"10 March 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Chernihiv,Chernihivskyi,Chepnigivska,Chernihiv,51.5055,31.2849,3,"24 Channel; Segodnya",National,"On 10 March 2022, clashes took place between Russian forces and Ukrainian forces in the Chernihiv region. As a result, Ukrainian forces seized 10 Russian tanks. Additionally, in the same region, Ukrainian servicemen destroyed Russian Iskander-M Missile Complex Division. Casualties unknown.",0,1647376820,UKR
8907635,804,UKR53157,53157,"10 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Chernihiv,Chernihivskyi,Chepnigivska,Chernihiv,51.5055,31.2849,1,"Novoye Vremya Ukraine; Segodnya",National,"On 10 March 2022, Russian forces shelled Chernihiv as a result of which a football stadium was destroyed as well as almost the whole city was left without gas and electricity. Casualties unknown.",0,1647376820,UKR
8907636,804,UKR53172,53172,"10 March 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"24 Channel; Novoye Vremya Ukraine; Suspilne Media; Segodnya",National,"On 10 March 2022, Russian forces throughout the whole day conducted aistrikes and shelled Mariupol with heavy weapons as well as fired on the green corridor through which humanitarian aid was supposed to be transported to the city. One civilian died from an airstrike. Further casualties unknown.",1,1647376820,UKR
8907637,804,UKR53181,53181,"10 March 2022",2022,1,"Strategic developments","Looting/property destruction","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)","Orthodox Christian Group (Ukraine)",7,78,Europe,Ukraine,Kharkiv,Iziumskyi,Iziumska,Kamyanka,49.1249,37.3008,1,"Telegram; Centre for Information Resilience","New media","Property destruction: On 10 March 2022, Russian soldiers opened small arms fire on an Orthodox church in the village of Kamyanka, Kharkiv oblast, causing significant damage. No casualties occurred.",0,1647376820,UKR
8907638,804,UKR53184,53184,"10 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Kharkiv,Kharkivskyi,Kharkivska,Kharkiv,49.9808,36.2527,1,"24 Channel; Novoye Vremya Ukraine; Segodnya",National,"On 10 March 2022, throughout the whole day Russian forces shelled various locations of the city of Kharkiv. Kharkiv Institute of Physics and Technology was shelled as a result of which fire broke out as well as a rocket exploded near a synagogue where about 100 people were sheltered. Civilian infrastructures were shelled as well. There are casualties among civilians. Unspecified fatalities coded as 3.",3,1647376820,UKR
8907639,804,UKR53186,53186,"10 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Kharkiv,Kharkivskyi,Vilkhivska,Dokuchaievske,49.8933,36.4503,1,"Centre for Information Resilience; Twitter","New media","On 10 March 2022, Russian 'strikes' (assumed shelling) damaged a residential building in Dokuchaievske, Kharkiv oblast. No casualties were reported.",0,1647376820,UKR
8907640,804,UKR53206,53206,"10 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Mykolaiv,Bashtanskyi,Snihurivska,Mykolaiv,47.0715,32.798,2,"Novoye Vremya Ukraine; Segodnya",National,"On 10 March 2022, Ukrainian forces and Russian forces continued exchanging fire near Mykolaiv. The Russian servicemen fired towards Ukrainian block posts as a result of which Ukrainian servicemen died. However, the Ukrainian military was able to gain back some of the positions that they lost earlier as well as the Ukrainian aviation attacked the Russian column that was transporting supplies. Unspecified fatalities coded as 10.",10,1647376820,UKR
8907641,804,UKR53209,53209,"10 March 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Sumy,Okhtyrskyi,Tpostyanetska,Trostianets,50.4848,34.9657,1,"24 Channel; Novoye Vremya Ukraine",National,"On 10 March 2022, Russian forces shelled a former factory in Trostianets, Sumy as a result of which 3 civilians died. Additionally, the Russian military fired on the evacuation convoy there.",3,1647376820,UKR
8907656,804,UKR53218,53218,"10 March 2022",2022,1,"Violence against civilians","Abduction/forced disappearance","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)","Crimean Tatar Ethnic Group (Ukraine); Government of Ukraine (2019-)",7,78,Europe,Ukraine,Zaporizhia,Melitopolskyi,Melitopolska,Melitopol,46.8489,35.3653,1,061.ua,Subnational,"On 10 March 2022, Russian servicemen kidnapped the deputy of the Zaporizhia Regional Council and the representative of the Crimean Tatar people from her apartment in Melitopol, Zaporizhia and took her away in an unknown direction. She was returned later that day.",0,1647376820,UKR
8907674,804,UKR53219,53219,"10 March 2022",2022,1,Protests,"Peaceful protest","Protesters (Ukraine)",,6,,,0,60,Europe,Ukraine,Zaporizhia,Melitopolskyi,Melitopolska,Melitopol,46.8489,35.3653,1,061.ua,Subnational,"On 10 March 2022, thousands of residents of Melitopol protested in Melitopol, Zaporizhia, against the Russian occupation of the city and the Russian military aggression in Ukraine. [size=thousands]",0,1647376820,UKR
8907687,804,UKR53183,53183,"10 March 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Kharkiv,Kharkivskyi,Kharkivska,Kharkiv,49.9808,36.2527,2,"24 Channel",National,"On 10 March 2022, a saboteur group of Russian forces that attempted to enter Kharkiv was neutralized by Ukrainian forces. At least 2 servicemen died, the number is possibly higher.",2,1647376820,UKR
8907693,804,UKR53187,53187,"10 March 2022",2022,1,Battles,"Non-state actor overtakes territory","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kharkiv,Kharkivskyi,Vilkhivska,"Mala Rohan",49.9385,36.4912,1,"24 Channel",National,"On 10 March 2022, following clashes, Russian forces occupied the Mala Rohan village, Kharkiv. Casualties unknown.",0,1647376820,UKR
8907696,804,UKR53185,53185,"10 March 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Kharkiv,Kharkivskyi,Merefianska,Selektsiyne,49.7808,36.0272,1,"24 Channel",National,"On 10 March 2022, Russian forces dropped cluster bombs (type unspecified) on Selektsiyne, Kharkiv as a result of which 1 civilian died.",1,1647376820,UKR
